x1_PDPW112,y1_PDPW112,x2_PDPW112,y2_PDPW112,x1_PDQE107,y1_PDQE107,x2_PDQE107,y2_PDQE107,x1_PDPY101,y1_PDPY101,x2_PDPY101,y2_PDPY101,x1_PDQE108,y1_PDQE108,x2_PDQE108,y2_PDQE108,x1_PDQE115,y1_PDQE115,x2_PDQE115,y2_PDQE115,x1_PDQE112,y1_PDQE112,x2_PDQE112,y2_PDQE112,x1_PDQE113,y1_PDQE113,x2_PDQE113,y2_PDQE113,x1_PDPW107,y1_PDPW107,x2_PDPW107,y2_PDPW107,x1_PDPW106,y1_PDPW106,x2_PDPW106,y2_PDPW106,x1_PDPW111,y1_PDPW111,x2_PDPW111,y2_PDPW111,x1_PDPW110,y1_PDPW110,x2_PDPW110,y2_PDPW110,x1_PDQE104,y1_PDQE104,x2_PDQE104,y2_PDQE104,x1_PDQE105,y1_PDQE105,x2_PDQE105,y2_PDQE105,x1_PDQE102,y1_PDQE102,x2_PDQE102,y2_PDQE102,x1_PDPW102,y1_PDPW102,x2_PDPW102,y2_PDPW102
6.06,-4.9395,6.06,-4.9798,6.06,-3.6492,6.06,-4.1935,6.06,-4.1734,6.06,-3.7298,6.06,-3.3871,6.06,-4.3347,6.06,-5.0605,6.06,-3.1653,6.06,-4.6169,6.06,-4.2742,6.06,-5.0806,6.06,-4.9798,6.06,-4.7581,6.06,-3.871,6.06,-4.2339,6.06,-4.9194,6.06,-3.1653,6.06,-5.2218,6.06,-4.2742,6.06,-4.375,6.06,-3.5484,6.06,-3.1452,6.06,-4.7177,6.06,-5.504,6.06,-3.9718,6.06,-3.3871,6.06,-4.1734,6.06,-5.6048
6.0633,-4.7984,6.0633,-5.1815,6.0633,-3.75,6.0633,-3.9919,6.0633,-4.7177,6.0633,-3.8306,6.0633,-3.246,6.0633,-4.2339,6.0633,-5.1613,6.0633,-3.6492,6.0633,-4.5766,6.0633,-4.4153,6.0633,-4.9798,6.0633,-4.7177,6.0633,-4.7782,6.0633,-3.8911,6.0633,-4.254,6.0633,-4.9194,6.0633,-3.1048,6.0633,-5.3629,6.0633,-4.1532,6.0633,-4.5565,6.0633,-3.7097,6.0633,-3.0645,6.0633,-4.9798,6.0633,-5.7258,6.0633,-3.75,6.0633,-3.5484,6.0633,-4.1734,6.0633,-5.5444
6.0667,-4.6371,6.0667,-5.2621,6.0667,-3.5685,6.0667,-4.2944,6.0667,-4.9597,6.0667,-4.0121,6.0667,-3.246,6.0667,-4.3952,6.0667,-5.1815,6.0667,-3.6694,6.0667,-4.7581,6.0667,-4.1532,6.0667,-4.7782,6.0667,-4.7782,6.0667,-4.7581,6.0667,-3.8508,6.0667,-4.2339,6.0667,-4.9194,6.0667,-3.0242,6.0667,-5.2419,6.0667,-4.2742,6.0667,-4.4153,6.0667,-3.4879,6.0667,-3.004,6.0667,-4.8185,6.0667,-5.504,6.0667,-4.1532,6.0667,-3.3065,6.0667,-4.2944,6.0667,-5.504
6.07,-4.6573,6.07,-5.1411,6.07,-3.6089,6.07,-3.9919,6.07,-5.5242,6.07,-3.6089,6.07,-3.246,6.07,-4.2339,6.07,-4.879,6.07,-3.5282,6.07,-4.6169,6.07,-4.0121,6.07,-4.7379,6.07,-4.8387,6.07,-4.7177,6.07,-4.0121,6.07,-4.254,6.07,-4.9194,6.07,-3.1855,6.07,-5.5645,6.07,-4.3347,6.07,-4.6169,6.07,-3.629,6.07,-3.3266,6.07,-4.7782,6.07,-5.6452,6.07,-3.871,6.07,-3.5484,6.07,-4.2339,6.07,-5.5444
6.0733,-4.7177,6.0733,-5.1411,6.0733,-3.8105,6.0733,-4.2339,6.0733,-5.2621,6.0733,-3.8911,6.0733,-3.3266,6.0733,-4.3952,6.0733,-5.0605,6.0733,-3.9516,6.0733,-4.6976,6.0733,-4.0726,6.0733,-4.8589,6.0733,-5.2218,6.0733,-4.6169,6.0733,-4.0121,6.0733,-4.3145,6.0733,-4.9798,6.0733,-3.1452,6.0733,-5.2621,6.0733,-4.5565,6.0733,-4.5766,6.0733,-3.871,6.0733,-3.2661,6.0733,-4.9798,6.0733,-5.4234,6.0733,-4.2137,6.0733,-3.7298,6.0733,-4.1734,6.0733,-5.8065
6.0767,-4.7581,6.0767,-5.1411,6.0767,-3.7702,6.0767,-4.3347,6.0767,-5.0202,6.0767,-3.5685,6.0767,-3.125,6.0767,-4.1331,6.0767,-5.0,6.0767,-3.75,6.0767,-4.1734,6.0767,-4.0927,6.0767,-5.1411,6.0767,-5.1411,6.0767,-4.7782,6.0767,-3.8306,6.0767,-4.3548,6.0767,-5.0202,6.0767,-3.0847,6.0767,-5.3629,6.0767,-4.1734,6.0767,-4.3952,6.0767,-4.2137,6.0767,-3.125,6.0767,-4.7782,6.0767,-5.3629,6.0767,-4.3145,6.0767,-3.5887,6.0767,-4.1129,6.0767,-5.6048
6.08,-4.6169,6.08,-5.0202,6.08,-3.9516,6.08,-4.1734,6.08,-5.4234,6.08,-3.629,6.08,-3.3871,6.08,-4.3548,6.08,-5.2218,6.08,-3.8508,6.08,-4.4758,6.08,-4.2137,6.08,-4.879,6.08,-5.1613,6.08,-4.8185,6.08,-3.9919,6.08,-4.3145,6.08,-5.0605,6.08,-3.2258,6.08,-5.2419,6.08,-4.496,6.08,-4.6573,6.08,-4.4556,6.08,-3.3266,6.08,-4.8589,6.08,-5.9677,6.08,-3.8508,6.08,-4.0121,6.08,-4.1532,6.08,-5.5847
6.0833,-4.5968,6.0833,-5.1008,6.0833,-3.9516,6.0833,-4.0524,6.0833,-5.2419,6.0833,-3.7702,6.0833,-3.3065,6.0833,-4.5565,6.0833,-5.0403,6.0833,-4.0524,6.0833,-4.879,6.0833,-4.1331,6.0833,-4.8387,6.0833,-5.0806,6.0833,-4.6371,6.0833,-3.8911,6.0833,-4.3548,6.0833,-5.0,6.0833,-3.246,6.0833,-5.3427,6.0833,-4.4153,6.0833,-4.375,6.0833,-4.375,6.0833,-3.3871,6.0833,-5.0,6.0833,-5.4435,6.0833,-3.8508,6.0833,-4.0927,6.0833,-4.1129,6.0833,-5.5847
6.0867,-4.7782,6.0867,-5.121,6.0867,-4.0524,6.0867,-4.2339,6.0867,-5.0,6.0867,-3.7903,6.0867,-3.5887,6.0867,-4.1734,6.0867,-5.0605,6.0867,-3.9919,6.0867,-4.879,6.0867,-4.3145,6.0867,-4.9798,6.0867,-5.3427,6.0867,-4.7177,6.0867,-3.9113,6.0867,-4.3548,6.0867,-5.0202,6.0867,-3.1653,6.0867,-5.2823,6.0867,-4.2742,6.0867,-4.6169,6.0867,-4.496,6.0867,-3.2056,6.0867,-4.9194,6.0867,-5.5242,6.0867,-3.6895,6.0867,-4.8387,6.0867,-4.2944,6.0867,-5.7863
6.09,-4.7177,6.09,-5.0403,6.09,-3.8911,6.09,-4.2742,6.09,-4.5968,6.09,-3.9718,6.09,-3.0444,6.09,-4.1532,6.09,-5.0202,6.09,-4.0927,6.09,-4.7782,6.09,-4.1734,6.09,-4.8185,6.09,-4.9597,6.09,-4.8185,6.09,-3.8105,6.09,-4.375,6.09,-5.0202,6.09,-3.2056,6.09,-5.4032,6.09,-4.4556,6.09,-4.375,6.09,-4.4153,6.09,-3.2863,6.09,-4.8992,6.09,-5.6452,6.09,-4.0927,6.09,-4.5161,6.09,-4.254,6.09,-5.6048
6.0933,-4.7782,6.0933,-5.2016,6.0933,-3.871,6.0933,-4.2742,6.0933,-4.6573,6.0933,-3.8508,6.0933,-3.5484,6.0933,-4.254,6.0933,-5.0,6.0933,-4.0121,6.0933,-4.6169,6.0933,-4.2137,6.0933,-4.6169,6.0933,-5.0605,6.0933,-4.5363,6.0933,-3.7903,6.0933,-4.3145,6.0933,-5.0,6.0933,-3.2863,6.0933,-5.4435,6.0933,-4.3145,6.0933,-4.5968,6.0933,-4.4355,6.0933,-3.2661,6.0933,-4.6774,6.0933,-5.6452,6.0933,-3.7903,6.0933,-4.4556,6.0933,-4.2339,6.0933,-5.5444
6.0967,-4.7581,6.0967,-5.1008,6.0967,-4.0524,6.0967,-4.375,6.0967,-4.7984,6.0967,-3.8105,6.0967,-3.2258,6.0967,-4.5968,6.0967,-5.3024,6.0967,-4.0524,6.0967,-4.7984,6.0967,-4.3145,6.0967,-4.9798,6.0967,-5.3427,6.0967,-4.9194,6.0967,-3.9919,6.0967,-4.4355,6.0967,-5.0403,6.0967,-3.3669,6.0967,-5.2419,6.0967,-4.375,6.0967,-4.4153,6.0967,-4.1331,6.0967,-3.1048,6.0967,-4.8387,6.0967,-5.6452,6.0967,-3.6089,6.0967,-4.5968,6.0967,-4.2137,6.0967,-5.7056
6.1,-4.7782,6.1,-5.0605,6.1,-3.8306,6.1,-4.1532,6.1,-4.8387,6.1,-3.9718,6.1,-3.4476,6.1,-4.3347,6.1,-5.0,6.1,-3.9315,6.1,-4.6976,6.1,-4.3145,6.1,-4.7379,6.1,-4.9395,6.1,-4.7984,6.1,-3.8306,6.1,-4.3548,6.1,-5.0806,6.1,-3.3065,6.1,-5.4839,6.1,-4.2944,6.1,-4.2137,6.1,-4.4556,6.1,-3.3669,6.1,-4.7177,6.1,-5.7258,6.1,-3.871,6.1,-4.1734,6.1,-4.3145,6.1,-5.7258
6.1033,-4.7177,6.1033,-5.0806,6.1033,-3.9718,6.1033,-4.1532,6.1033,-4.4153,6.1033,-3.5887,6.1033,-3.4274,6.1033,-4.3548,6.1033,-5.121,6.1033,-3.9516,6.1033,-4.5968,6.1033,-4.1331,6.1033,-5.0,6.1033,-5.0,6.1033,-4.8185,6.1033,-3.9718,6.1033,-4.4153,6.1033,-5.0605,6.1033,-3.1653,6.1033,-5.4032,6.1033,-4.6371,6.1033,-4.6169,6.1033,-4.254,6.1033,-3.2056,6.1033,-4.7984,6.1033,-6.0484,6.1033,-4.0524,6.1033,-4.4355,6.1033,-5.0,6.1033,-5.6653
6.1067,-4.6169,6.1067,-5.1008,6.1067,-3.9315,6.1067,-4.2944,6.1067,-4.7177,6.1067,-3.629,6.1067,-3.5685,6.1067,-4.5161,6.1067,-5.1613,6.1067,-3.8508,6.1067,-4.8185,6.1067,-4.254,6.1067,-4.9395,6.1067,-5.2621,6.1067,-4.6371,6.1067,-3.871,6.1067,-4.4556,6.1067,-5.0202,6.1067,-3.2661,6.1067,-5.2823,6.1067,-4.4556,6.1067,-4.7177,6.1067,-4.2944,6.1067,-3.246,6.1067,-4.7379,6.1067,-5.746,6.1067,-3.6492,6.1067,-4.5565,6.1067,-5.4032,6.1067,-5.7661
6.11,-4.7379,6.11,-5.2016,6.11,-4.0524,6.11,-4.1935,6.11,-4.6169,6.11,-3.6492,6.11,-3.4274,6.11,-4.2339,6.11,-5.2016,6.11,-3.9718,6.11,-4.7782,6.11,-4.254,6.11,-5.0202,6.11,-5.2419,6.11,-4.9194,6.11,-4.0927,6.11,-4.3145,6.11,-4.9798,6.11,-3.3266,6.11,-5.2823,6.11,-4.375,6.11,-4.5565,6.11,-4.6976,6.11,-3.4274,6.11,-4.5161,6.11,-5.746,6.11,-4.7782,6.11,-4.0726,6.11,-6.0081,6.11,-5.3629
6.1133,-4.8387,6.1133,-5.0806,6.1133,-3.9516,6.1133,-4.3952,6.1133,-4.7782,6.1133,-3.4879,6.1133,-3.1653,6.1133,-4.496,6.1133,-5.2823,6.1133,-3.8508,6.1133,-4.8387,6.1133,-4.2742,6.1133,-5.0202,6.1133,-5.1613,6.1133,-4.8387,6.1133,-3.9919,6.1133,-4.375,6.1133,-5.0605,6.1133,-3.2258,6.1133,-5.4839,6.1133,-4.5968,6.1133,-4.6774,6.1133,-4.3145,6.1133,-3.1653,6.1133,-5.3629,6.1133,-5.6452,6.1133,-4.2137,6.1133,-4.4355,6.1133,-6.1895,6.1133,-5.6048
6.1167,-4.7379,6.1167,-5.1008,6.1167,-4.0927,6.1167,-4.1734,6.1167,-4.496,6.1167,-3.6694,6.1167,-3.75,6.1167,-4.496,6.1167,-5.1411,6.1167,-4.2339,6.1167,-4.6976,6.1167,-4.3145,6.1167,-4.9798,6.1167,-5.2621,6.1167,-4.7984,6.1167,-3.9315,6.1167,-4.3548,6.1167,-5.0403,6.1167,-3.2661,6.1167,-5.4637,6.1167,-4.4355,6.1167,-4.5161,6.1167,-4.3952,6.1167,-3.3065,6.1167,-4.879,6.1167,-5.8065,6.1167,-3.9718,6.1167,-4.6774,6.1167,-6.1694,6.1167,-5.625
6.12,-4.7581,6.12,-5.504,6.12,-4.1935,6.12,-4.4758,6.12,-4.3952,6.12,-3.7298,6.12,-3.5282,6.12,-4.4355,6.12,-5.1411,6.12,-3.8306,6.12,-4.8387,6.12,-4.1734,6.12,-4.9194,6.12,-5.2218,6.12,-4.9395,6.12,-4.0323,6.12,-4.3347,6.12,-5.121,6.12,-3.246,6.12,-5.2419,6.12,-4.5968,6.12,-4.375,6.12,-4.2944,6.12,-3.3266,6.12,-4.6774,6.12,-5.7863,6.12,-4.1532,6.12,-4.4758,6.12,-5.9274,6.12,-5.5645
6.1233,-4.7379,6.1233,-5.3629,6.1233,-4.1532,6.1233,-4.496,6.1233,-4.7782,6.1233,-3.5484,6.1233,-3.5081,6.1233,-4.4355,6.1233,-5.5847,6.1233,-3.9315,6.1233,-5.0403,6.1233,-4.3347,6.1233,-5.3024,6.1233,-5.2016,6.1233,-4.6371,6.1233,-4.0726,6.1233,-4.3952,6.1233,-5.0806,6.1233,-3.3266,6.1233,-5.0403,6.1233,-4.254,6.1233,-4.496,6.1233,-4.5161,6.1233,-3.2258,6.1233,-4.9395,6.1233,-5.7661,6.1233,-4.0927,6.1233,-4.2944,6.1233,-5.6855,6.1233,-5.2621
6.1267,-4.5565,6.1267,-5.2823,6.1267,-4.1935,6.1267,-4.5161,6.1267,-4.6573,6.1267,-3.7702,6.1267,-3.6694,6.1267,-4.6371,6.1267,-5.0605,6.1267,-4.2137,6.1267,-4.6573,6.1267,-4.3145,6.1267,-5.0403,6.1267,-5.5242,6.1267,-4.8992,6.1267,-4.0524,6.1267,-4.3952,6.1267,-5.1411,6.1267,-3.1653,6.1267,-4.879,6.1267,-4.5161,6.1267,-4.3548,6.1267,-4.375,6.1267,-3.0242,6.1267,-4.8589,6.1267,-5.746,6.1267,-4.1129,6.1267,-4.3347,6.1267,-5.504,6.1267,-5.121
6.13,-4.5766,6.13,-5.1613,6.13,-3.9315,6.13,-4.1935,6.13,-4.9194,6.13,-3.629,6.13,-3.4879,6.13,-4.3548,6.13,-5.5847,6.13,-4.0121,6.13,-4.8387,6.13,-4.0524,6.13,-5.121,6.13,-5.2621,6.13,-4.8589,6.13,-4.0927,6.13,-4.4153,6.13,-5.1008,6.13,-3.246,6.13,-4.3952,6.13,-4.5161,6.13,-4.4355,6.13,-4.2742,6.13,-3.246,6.13,-4.9395,6.13,-5.8468,6.13,-4.375,6.13,-4.496,6.13,-5.4032,6.13,-5.121
6.1333,-4.6573,6.1333,-5.0403,6.1333,-4.0726,6.1333,-4.4758,6.1333,-4.7581,6.1333,-3.5081,6.1333,-3.5081,6.1333,-4.5363,6.1333,-5.6855,6.1333,-4.0726,6.1333,-4.7379,6.1333,-4.2339,6.1333,-4.9597,6.1333,-5.2218,6.1333,-4.879,6.1333,-4.0927,6.1333,-4.4355,6.1333,-5.0806,6.1333,-3.2863,6.1333,-4.1129,6.1333,-4.4758,6.1333,-4.6774,6.1333,-4.5161,6.1333,-3.629,6.1333,-4.8185,6.1333,-5.6048,6.1333,-3.871,6.1333,-4.2944,6.1333,-5.3831,6.1333,-5.0605
6.1367,-4.6774,6.1367,-5.2419,6.1367,-3.9315,6.1367,-4.6169,6.1367,-4.6976,6.1367,-3.3468,6.1367,-3.5081,6.1367,-4.3145,6.1367,-5.2419,6.1367,-4.2339,6.1367,-4.7379,6.1367,-4.3952,6.1367,-4.9597,6.1367,-5.2823,6.1367,-4.879,6.1367,-4.1331,6.1367,-4.375,6.1367,-5.0605,6.1367,-3.3669,6.1367,-4.0323,6.1367,-4.5565,6.1367,-4.5766,6.1367,-4.6774,6.1367,-3.7903,6.1367,-4.8387,6.1367,-5.746,6.1367,-3.7097,6.1367,-4.3347,6.1367,-5.6452,6.1367,-5.1815
6.14,-4.7782,6.14,-5.2016,6.14,-4.1129,6.14,-4.7581,6.14,-5.0,6.14,-4.1734,6.14,-3.5282,6.14,-4.5565,6.14,-5.4234,6.14,-4.1129,6.14,-4.8185,6.14,-4.1532,6.14,-5.0403,6.14,-5.3629,6.14,-4.8992,6.14,-4.1331,6.14,-4.3347,6.14,-5.121,6.14,-3.3266,6.14,-3.8911,6.14,-4.5565,6.14,-4.2339,6.14,-4.1734,6.14,-3.9516,6.14,-4.9798,6.14,-5.7056,6.14,-4.2742,6.14,-4.4758,6.14,-5.6452,6.14,-5.4435
6.1433,-4.7581,6.1433,-5.0605,6.1433,-4.1935,6.1433,-5.1008,6.1433,-4.7379,6.1433,-4.4556,6.1433,-3.3669,6.1433,-4.5161,6.1433,-5.3831,6.1433,-4.0323,6.1433,-4.7177,6.1433,-4.254,6.1433,-5.0202,6.1433,-5.3226,6.1433,-4.9194,6.1433,-4.0524,6.1433,-4.4355,6.1433,-5.121,6.1433,-3.3266,6.1433,-3.9315,6.1433,-4.4758,6.1433,-4.5565,6.1433,-4.3952,6.1433,-4.1935,6.1433,-4.7379,6.1433,-5.6048,6.1433,-4.0726,6.1433,-4.3548,6.1433,-5.7056,6.1433,-5.4234
6.1467,-4.6976,6.1467,-5.2016,6.1467,-4.1532,6.1467,-5.2218,6.1467,-5.0202,6.1467,-4.1331,6.1467,-3.5282,6.1467,-4.4758,6.1467,-5.2016,6.1467,-4.1734,6.1467,-5.0,6.1467,-4.4758,6.1467,-5.3831,6.1467,-5.4032,6.1467,-4.8589,6.1467,-3.9315,6.1467,-4.4758,6.1467,-5.1411,6.1467,-3.3669,6.1467,-3.8508,6.1467,-4.7177,6.1467,-4.5363,6.1467,-4.3145,6.1467,-4.4153,6.1467,-4.879,6.1467,-5.5444,6.1467,-4.1331,6.1467,-4.8387,6.1467,-5.8468,6.1467,-5.5444
6.15,-4.9395,6.15,-5.3427,6.15,-4.1129,6.15,-5.625,6.15,-4.7984,6.15,-3.9919,6.15,-3.629,6.15,-4.3548,6.15,-5.4234,6.15,-4.1129,6.15,-5.121,6.15,-4.4355,6.15,-5.2419,6.15,-5.2621,6.15,-4.879,6.15,-4.0726,6.15,-4.4556,6.15,-5.1008,6.15,-3.2863,6.15,-3.8508,6.15,-4.6573,6.15,-4.3145,6.15,-4.5968,6.15,-3.8508,6.15,-4.8589,6.15,-5.625,6.15,-4.254,6.15,-4.4355,6.15,-5.5847,6.15,-5.6653
6.1533,-4.9395,6.1533,-5.1815,6.1533,-4.1734,6.1533,-5.6048,6.1533,-4.879,6.1533,-4.2137,6.1533,-3.5484,6.1533,-4.6774,6.1533,-5.0,6.1533,-4.0323,6.1533,-5.3024,6.1533,-4.3548,6.1533,-5.3427,6.1533,-5.0403,6.1533,-5.0806,6.1533,-3.9919,6.1533,-4.4355,6.1533,-5.121,6.1533,-3.4476,6.1533,-4.0121,6.1533,-4.4758,6.1533,-4.5766,6.1533,-4.3952,6.1533,-4.0726,6.1533,-5.0,6.1533,-5.8468,6.1533,-4.0121,6.1533,-4.6169,6.1533,-5.9274,6.1533,-5.504
6.1567,-5.0403,6.1567,-5.1815,6.1567,-4.1734,6.1567,-5.9073,6.1567,-4.9798,6.1567,-4.0323,6.1567,-3.6694,6.1567,-4.6976,6.1567,-5.4234,6.1567,-4.0121,6.1567,-4.8589,6.1567,-4.2339,6.1567,-5.3427,6.1567,-5.3629,6.1567,-5.1815,6.1567,-3.9718,6.1567,-4.5363,6.1567,-5.2218,6.1567,-3.3468,6.1567,-3.9113,6.1567,-4.4355,6.1567,-4.2742,6.1567,-4.2944,6.1567,-4.2742,6.1567,-4.879,6.1567,-5.7661,6.1567,-4.1935,6.1567,-4.7984,6.1567,-5.7863,6.1567,-5.4032
6.16,-5.1008,6.16,-5.1613,6.16,-4.1935,6.16,-6.1089,6.16,-4.8992,6.16,-4.2339,6.16,-3.5282,6.16,-4.5363,6.16,-5.3024,6.16,-4.1331,6.16,-5.2621,6.16,-4.2944,6.16,-5.1411,6.16,-5.3629,6.16,-5.0806,6.16,-4.1129,6.16,-4.5161,6.16,-5.2016,6.16,-3.2258,6.16,-4.0121,6.16,-4.7984,6.16,-4.3347,6.16,-4.6169,6.16,-4.0927,6.16,-4.7984,6.16,-5.6653,6.16,-4.0524,6.16,-4.9597,6.16,-5.6452,6.16,-5.5242
6.1633,-5.0605,6.1633,-5.1008,6.1633,-4.2137,6.1633,-6.129,6.1633,-5.3629,6.1633,-3.9718,6.1633,-3.5887,6.1633,-4.7177,6.1633,-5.4637,6.1633,-4.2339,6.1633,-5.2419,6.1633,-4.3145,6.1633,-4.8185,6.1633,-5.4234,6.1633,-4.879,6.1633,-4.2137,6.1633,-4.4355,6.1633,-5.1613,6.1633,-3.4274,6.1633,-3.9718,6.1633,-4.5968,6.1633,-4.3145,6.1633,-4.3548,6.1633,-4.4355,6.1633,-4.9395,6.1633,-5.9677,6.1633,-4.1734,6.1633,-4.4355,6.1633,-5.6855,6.1633,-5.2621
6.1667,-4.9597,6.1667,-5.2419,6.1667,-4.1129,6.1667,-5.8266,6.1667,-5.121,6.1667,-3.9516,6.1667,-3.5685,6.1667,-4.4355,6.1667,-5.5847,6.1667,-3.9516,6.1667,-5.3831,6.1667,-4.375,6.1667,-4.4153,6.1667,-5.4637,6.1667,-4.879,6.1667,-4.1532,6.1667,-4.4556,6.1667,-5.2016,6.1667,-3.3468,6.1667,-4.1532,6.1667,-4.5968,6.1667,-4.3347,6.1667,-4.5363,6.1667,-4.5565,6.1667,-5.0202,6.1667,-5.7863,6.1667,-4.1532,6.1667,-4.7984,6.1667,-5.746,6.1667,-5.4435
6.17,-4.9194,6.17,-5.2419,6.17,-4.0524,6.17,-5.7258,6.17,-5.3831,6.17,-4.4556,6.17,-3.8306,6.17,-4.5766,6.17,-5.3024,6.17,-4.0524,6.17,-5.2419,6.17,-4.2742,6.17,-4.1532,6.17,-5.2016,6.17,-4.6774,6.17,-4.254,6.17,-4.496,6.17,-5.121,6.17,-3.5081,6.17,-3.8508,6.17,-4.5363,6.17,-4.375,6.17,-4.7177,6.17,-4.1532,6.17,-4.8589,6.17,-5.9274,6.17,-4.2137,6.17,-4.8589,6.17,-5.746,6.17,-5.3226
6.1733,-5.0,6.1733,-5.2823,6.1733,-4.3347,6.1733,-5.7056,6.1733,-5.4234,6.1733,-4.254,6.1733,-3.4476,6.1733,-4.6169,6.1733,-5.3831,6.1733,-4.1129,6.1733,-5.9677,6.1733,-4.1734,6.1733,-3.4879,6.1733,-5.3226,6.1733,-4.7984,6.1733,-4.1734,6.1733,-4.4758,6.1733,-5.1815,6.1733,-3.5282,6.1733,-4.0323,6.1733,-4.4758,6.1733,-4.4758,6.1733,-4.5968,6.1733,-4.1532,6.1733,-4.8992,6.1733,-6.0282,6.1733,-4.0927,6.1733,-4.4153,6.1733,-5.7661,6.1733,-5.5444
6.1767,-5.1008,6.1767,-5.1008,6.1767,-4.2339,6.1767,-5.4839,6.1767,-5.3629,6.1767,-4.2339,6.1767,-3.4677,6.1767,-4.7581,6.1767,-5.5645,6.1767,-4.1734,6.1767,-5.4839,6.1767,-4.2339,6.1767,-3.4073,6.1767,-5.3024,6.1767,-4.9395,6.1767,-4.3145,6.1767,-4.5766,6.1767,-5.2621,6.1767,-3.5081,6.1767,-3.9315,6.1767,-4.5766,6.1767,-4.375,6.1767,-4.6573,6.1767,-4.2339,6.1767,-4.8387,6.1767,-5.9677,6.1767,-3.8911,6.1767,-4.496,6.1767,-6.0887,6.1767,-5.3427
6.18,-4.9798,6.18,-5.2016,6.18,-4.2339,6.18,-5.5645,6.18,-5.4234,6.18,-4.3145,6.18,-3.5887,6.18,-4.7581,6.18,-5.3831,6.18,-4.5565,6.18,-5.4435,6.18,-4.375,6.18,-3.8105,6.18,-5.2823,6.18,-4.5363,6.18,-4.0726,6.18,-4.6169,6.18,-5.1815,6.18,-3.3871,6.18,-3.9718,6.18,-4.375,6.18,-4.5161,6.18,-4.4556,6.18,-4.4355,6.18,-5.0806,6.18,-5.8266,6.18,-3.7097,6.18,-4.5766,6.18,-5.8065,6.18,-5.4637
6.1833,-5.0,6.1833,-5.2621,6.1833,-4.0927,6.1833,-5.4234,6.1833,-5.3831,6.1833,-4.3952,6.1833,-3.629,6.1833,-4.4153,6.1833,-5.1815,6.1833,-4.3347,6.1833,-5.4637,6.1833,-4.6371,6.1833,-4.2944,6.1833,-5.4032,6.1833,-4.2944,6.1833,-4.0524,6.1833,-4.6573,6.1833,-5.2218,6.1833,-3.4677,6.1833,-3.9516,6.1833,-4.496,6.1833,-4.3145,6.1833,-4.4355,6.1833,-4.5161,6.1833,-5.0806,6.1833,-5.9677,6.1833,-4.254,6.1833,-4.6371,6.1833,-5.6855,6.1833,-5.2218
6.1867,-5.0403,6.1867,-5.1815,6.1867,-4.2339,6.1867,-5.5847,6.1867,-5.5444,6.1867,-4.3952,6.1867,-3.6089,6.1867,-4.4556,6.1867,-5.3427,6.1867,-4.2742,6.1867,-5.4234,6.1867,-4.375,6.1867,-4.6169,6.1867,-5.1815,6.1867,-4.254,6.1867,-4.0927,6.1867,-4.5363,6.1867,-5.2218,6.1867,-3.3468,6.1867,-4.0927,6.1867,-4.5363,6.1867,-4.1935,6.1867,-4.4758,6.1867,-4.5363,6.1867,-5.1613,6.1867,-5.7863,6.1867,-3.8105,6.1867,-4.5968,6.1867,-6.0282,6.1867,-5.5847
6.19,-5.0,6.19,-5.2419,6.19,-4.1331,6.19,-5.8871,6.19,-5.3024,6.19,-4.1331,6.19,-3.5887,6.19,-4.7782,6.19,-5.6048,6.19,-4.2137,6.19,-5.2419,6.19,-4.6573,6.19,-4.7581,6.19,-5.4234,6.19,-4.496,6.19,-4.254,6.19,-4.5766,6.19,-5.2218,6.19,-3.3871,6.19,-4.0323,6.19,-4.3952,6.19,-4.5968,6.19,-4.5968,6.19,-4.5565,6.19,-5.1613,6.19,-5.9476,6.19,-4.2742,6.19,-4.6774,6.19,-5.9073,6.19,-5.4839
6.1933,-4.9597,6.1933,-5.2621,6.1933,-4.3952,6.1933,-5.6452,6.1933,-5.5645,6.1933,-4.3145,6.1933,-3.6492,6.1933,-4.375,6.1933,-5.3831,6.1933,-3.9919,6.1933,-5.5645,6.1933,-4.1532,6.1933,-4.9194,6.1933,-5.2823,6.1933,-4.7177,6.1933,-4.3347,6.1933,-4.6774,6.1933,-5.2016,6.1933,-3.3266,6.1933,-3.9516,6.1933,-4.3548,6.1933,-4.7581,6.1933,-4.6976,6.1933,-4.5968,6.1933,-5.1008,6.1933,-5.746,6.1933,-4.1331,6.1933,-4.9395,6.1933,-6.0484,6.1933,-5.5242
6.1967,-5.0,6.1967,-5.1613,6.1967,-4.4758,6.1967,-5.8266,6.1967,-5.6048,6.1967,-4.6371,6.1967,-3.5685,6.1967,-4.6169,6.1967,-5.5444,6.1967,-4.254,6.1967,-5.2419,6.1967,-4.4153,6.1967,-4.5565,6.1967,-5.3427,6.1967,-4.7581,6.1967,-4.254,6.1967,-4.5363,6.1967,-5.2016,6.1967,-3.4274,6.1967,-3.9919,6.1967,-4.496,6.1967,-4.3548,6.1967,-4.9395,6.1967,-4.4355,6.1967,-5.1411,6.1967,-5.8871,6.1967,-4.0524,6.1967,-4.627,6.1967,-5.9274,6.1967,-5.7661
